;Longitude,Latitude,Name,Address 1
35.0297560,31.7425190,"X-trail; "
35.0297970,31.7425270,"X-trail; "
35.0298370,31.7425400,"X-trail; "
35.0298840,31.7425550,"X-trail; "
35.0299400,31.7425610,"X-trail; "
35.0299920,31.7425710,"X-trail; "
35.0300520,31.7425800,"X-trail; "
35.0301110,31.7425920,"X-trail; "
35.0301650,31.7426080,"X-trail; "
35.0301950,31.7426190,"X-trail; "
35.0302270,31.7426310,"X-trail; "
35.0302570,31.7426430,"X-trail; "
35.0302870,31.7426530,"X-trail; "
35.0303420,31.7426720,"X-trail; "
35.0303960,31.7426890,"X-trail; "
35.0304520,31.7427040,"X-trail; "
35.0305100,31.7427220,"X-trail; "
35.0305440,31.7427280,"X-trail; "
35.0305780,31.7427360,"X-trail; "
35.0306100,31.7427440,"X-trail; "
35.0306430,31.7427540,"X-trail; "
35.0306770,31.7427630,"X-trail; "
35.0307120,31.7427720,"X-trail; "
35.0307460,31.7427820,"X-trail; "
35.0307790,31.7427930,"X-trail; "
35.0308120,31.7428040,"X-trail; "
35.0308450,31.7428120,"X-trail; "
35.0308800,31.7428170,"X-trail; "
35.0309140,31.7428200,"X-trail; "
35.0309480,31.7428230,"X-trail; "
35.0309810,31.7428260,"X-trail; "
35.0310120,31.7428330,"X-trail; "
35.0310690,31.7428530,"X-trail; "
35.0311260,31.7428750,"X-trail; "
35.0311840,31.7428870,"X-trail; "
35.0312410,31.7429020,"X-trail; "
35.0312910,31.7429160,"X-trail; "
35.0313350,31.7429310,"X-trail; "
35.0313760,31.7429460,"X-trail; "
35.0314190,31.7429520,"X-trail; "
35.0314600,31.7429560,"X-trail; "
35.0314970,31.7429600,"X-trail; "
35.0315310,31.7429650,"X-trail; "
35.0315640,31.7429730,"X-trail; "
35.0315950,31.7429790,"X-trail; "
35.0316260,31.7429870,"X-trail; "
35.0316560,31.7429970,"X-trail; "
35.0317000,31.7430110,"X-trail; "
35.0317410,31.7430280,"X-trail; "
35.0317840,31.7430450,"X-trail; "
35.0318140,31.7430620,"X-trail; "
35.0318500,31.7430730,"X-trail; "
35.0318910,31.7430850,"X-trail; "
35.0319330,31.7430940,"X-trail; "
35.0319760,31.7431080,"X-trail; "
35.0320170,31.7431180,"X-trail; "
35.0320560,31.7431380,"X-trail; "
35.0320960,31.7431580,"X-trail; "
35.0321350,31.7431830,"X-trail; "
35.0321800,31.7432070,"X-trail; "
35.0322220,31.7432370,"X-trail; "
35.0322570,31.7432720,"X-trail; "
35.0322850,31.7433060,"X-trail; "
35.0323080,31.7433420,"X-trail; "
35.0323330,31.7433790,"X-trail; "
35.0323560,31.7434160,"X-trail; "
35.0323750,31.7434530,"X-trail; "
35.0323950,31.7434900,"X-trail; "
35.0324220,31.7435260,"X-trail; "
35.0324510,31.7435630,"X-trail; "
35.0324630,31.7436050,"X-trail; "
35.0324800,31.7436430,"X-trail; "
35.0324940,31.7436780,"X-trail; "
35.0325020,31.7437110,"X-trail; "
35.0325070,31.7437440,"X-trail; "
35.0325140,31.7437740,"X-trail; "
35.0325150,31.7438030,"X-trail; "
35.0325100,31.7438320,"X-trail; "
35.0325130,31.7438650,"X-trail; "
35.0325020,31.7438960,"X-trail; "
35.0324950,31.7439330,"X-trail; "
35.0324900,31.7439610,"X-trail; "
35.0324820,31.7439920,"X-trail; "
35.0324770,31.7440270,"X-trail; "
35.0324650,31.7440620,"X-trail; "
35.0324550,31.7440970,"X-trail; "
35.0324400,31.7441320,"X-trail; "
35.0324190,31.7441680,"X-trail; "
35.0323910,31.7442040,"X-trail; "
35.0323560,31.7442410,"X-trail; "
35.0323200,31.7442800,"X-trail; "
35.0322890,31.7443180,"X-trail; "
35.0322600,31.7443540,"X-trail; "
35.0322290,31.7443900,"X-trail; "
35.0321950,31.7444210,"X-trail; "
35.0321640,31.7444500,"X-trail; "
35.0321340,31.7444800,"X-trail; "
35.0321000,31.7445050,"X-trail; "
35.0320620,31.7445240,"X-trail; "
35.0320280,31.7445470,"X-trail; "
35.0319880,31.7445670,"X-trail; "
35.0319400,31.7445760,"X-trail; "
35.0318930,31.7445850,"X-trail; "
35.0318510,31.7445910,"X-trail; "
35.0318110,31.7445990,"X-trail; "
35.0317750,31.7446050,"X-trail; "
35.0317400,31.7446040,"X-trail; "
35.0317090,31.7445870,"X-trail; "
35.0317190,31.7445490,"X-trail; "
35.0317670,31.7445260,"X-trail; "
35.0318070,31.7445100,"X-trail; "
35.0318900,31.7444990,"X-trail; "
35.0319230,31.7445010,"X-trail; "
35.0319570,31.7445040,"X-trail; "
35.0319900,31.7445060,"X-trail; "
35.0320240,31.7445090,"X-trail; "
35.0321390,31.7444390,"X-trail; "
35.0321940,31.7443930,"X-trail; "
35.0322480,31.7443320,"X-trail; "
35.0323100,31.7442550,"X-trail; "
35.0323660,31.7441710,"X-trail; "
35.0324080,31.7440810,"X-trail; "
35.0324480,31.7439890,"X-trail; "
35.0324560,31.7438770,"X-trail; "
35.0324480,31.7437600,"X-trail; "
35.0324260,31.7436410,"X-trail; "
35.0323760,31.7435190,"X-trail; "
35.0322970,31.7434090,"X-trail; "
35.0321920,31.7433070,"X-trail; "
35.0320650,31.7432160,"X-trail; "
35.0319090,31.7431410,"X-trail; "
35.0317440,31.7430870,"X-trail; "
35.0315690,31.7430490,"X-trail; "
35.0313900,31.7430090,"X-trail; "
35.0312080,31.7429670,"X-trail; "
35.0310270,31.7429230,"X-trail; "
35.0308470,31.7428770,"X-trail; "
35.0306700,31.7428310,"X-trail; "
35.0304960,31.7427870,"X-trail; "
35.0303320,31.7427440,"X-trail; "
35.0301770,31.7426990,"X-trail; "
35.0300260,31.7426530,"X-trail; "
35.0298740,31.7426070,"X-trail; "
35.0297280,31.7425640,"X-trail; "
35.0295810,31.7425150,"X-trail; "
35.0294390,31.7424700,"X-trail; "
35.0292830,31.7424280,"X-trail; "
35.0291280,31.7423890,"X-trail; "
35.0289590,31.7423500,"X-trail; "
35.0287860,31.7423130,"X-trail; "
35.0286060,31.7422870,"X-trail; "
35.0284250,31.7422840,"X-trail; "
35.0282390,31.7423010,"X-trail; "
35.0280530,31.7423130,"X-trail; "
35.0278730,31.7423150,"X-trail; "
35.0277020,31.7423060,"X-trail; "
35.0275150,31.7423260,"X-trail; "
35.0273210,31.7423370,"X-trail; "
35.0271200,31.7423540,"X-trail; "
35.0269350,31.7423440,"X-trail; "
35.0267410,31.7423550,"X-trail; "
35.0265480,31.7423460,"X-trail; "
35.0263510,31.7423450,"X-trail; "
35.0261510,31.7423480,"X-trail; "
35.0259470,31.7423560,"X-trail; "
35.0257440,31.7423730,"X-trail; "
35.0255380,31.7423830,"X-trail; "
35.0253320,31.7423920,"X-trail; "
35.0251330,31.7423890,"X-trail; "
35.0249200,31.7423910,"X-trail; "
35.0247210,31.7423940,"X-trail; "
35.0245200,31.7423810,"X-trail; "
35.0242930,31.7423630,"X-trail; "
35.0240800,31.7423700,"X-trail; "
35.0238810,31.7423720,"X-trail; "
35.0236740,31.7423690,"X-trail; "
35.0234730,31.7423670,"X-trail; "
35.0232700,31.7423610,"X-trail; "
35.0230740,31.7423500,"X-trail; "
35.0228690,31.7423430,"X-trail; "
35.0226780,31.7423280,"X-trail; "
35.0224810,31.7423280,"X-trail; "
35.0222820,31.7423200,"X-trail; "
35.0220800,31.7423120,"X-trail; "
35.0218890,31.7423010,"X-trail; "
35.0216890,31.7422830,"X-trail; "
35.0214950,31.7422760,"X-trail; "
35.0213070,31.7422650,"X-trail; "
35.0211080,31.7422500,"X-trail; "
35.0209310,31.7422410,"X-trail; "
35.0207590,31.7422250,"X-trail; "
35.0205980,31.7422140,"X-trail; "
35.0204430,31.7422020,"X-trail; "
35.0203000,31.7421900,"X-trail; "
35.0201760,31.7421770,"X-trail; "
35.0200680,31.7421690,"X-trail; "
35.0199460,31.7421650,"X-trail; "
35.0198370,31.7421750,"X-trail; "
35.0197360,31.7421950,"X-trail; "
35.0196350,31.7422180,"X-trail; "
35.0195350,31.7422380,"X-trail; "
35.0194680,31.7422600,"X-trail; "
35.0193890,31.7422760,"X-trail; "
35.0193140,31.7423160,"X-trail; "
35.0192680,31.7423390,"X-trail; "
35.0192050,31.7423530,"X-trail; "
35.0191550,31.7423780,"X-trail; "
35.0191110,31.7424080,"X-trail; "
35.0190580,31.7424200,"X-trail; "
35.0190140,31.7424340,"X-trail; "
35.0189710,31.7424540,"X-trail; "
35.0189290,31.7424670,"X-trail; "
35.0188910,31.7424840,"X-trail; "
35.0188450,31.7424970,"X-trail; "
35.0188000,31.7424960,"X-trail; "
35.0187650,31.7425010,"X-trail; "
35.0187340,31.7425100,"X-trail; "
35.0186990,31.7425350,"X-trail; "
35.0186430,31.7425550,"X-trail; "
35.0185850,31.7425780,"X-trail; "
35.0185530,31.7425920,"X-trail; "
35.0185240,31.7426090,"X-trail; "
35.0184950,31.7426250,"X-trail; "
35.0184660,31.7426390,"X-trail; "
35.0184070,31.7426660,"X-trail; "
35.0183770,31.7426790,"X-trail; "
35.0183300,31.7426980,"X-trail; "
35.0182980,31.7427070,"X-trail; "
35.0182640,31.7427270,"X-trail; "
35.0182270,31.7427490,"X-trail; "
35.0181860,31.7427500,"X-trail; "
35.0181720,31.7427160,"X-trail; "
35.0181640,31.7426870,"X-trail; "
35.0182080,31.7426690,"X-trail; "
35.0182530,31.7426560,"X-trail; "
35.0182880,31.7426250,"X-trail; "
35.0183210,31.7426020,"X-trail; "
35.0183590,31.7425890,"X-trail; "
35.0183960,31.7425780,"X-trail; "
35.0184340,31.7425750,"X-trail; "
35.0184740,31.7425710,"X-trail; "
35.0185150,31.7425640,"X-trail; "
35.0184790,31.7425640,"X-trail; "
35.0185210,31.7425640,"X-trail; "
35.0185510,31.7425510,"X-trail; "
35.0185810,31.7425380,"X-trail; "
35.0186110,31.7425280,"X-trail; "
35.0186490,31.7425210,"X-trail; "
35.0186790,31.7425100,"X-trail; "
35.0187040,31.7424930,"X-trail; "
35.0187350,31.7424720,"X-trail; "
35.0187650,31.7424570,"X-trail; "
35.0188060,31.7424390,"X-trail; "
35.0188380,31.7424250,"X-trail; "
35.0188770,31.7424100,"X-trail; "
35.0189210,31.7423930,"X-trail; "
35.0189600,31.7423780,"X-trail; "
35.0189960,31.7423640,"X-trail; "
35.0190360,31.7423530,"X-trail; "
35.0190760,31.7423440,"X-trail; "
35.0191140,31.7423360,"X-trail; "
35.0191540,31.7423250,"X-trail; "
35.0191890,31.7423110,"X-trail; "
35.0192230,31.7423020,"X-trail; "
35.0192610,31.7422930,"X-trail; "
35.0192970,31.7422810,"X-trail; "
35.0193300,31.7422710,"X-trail; "
35.0193650,31.7422580,"X-trail; "
35.0193990,31.7422460,"X-trail; "
35.0194310,31.7422300,"X-trail; "
35.0194610,31.7422170,"X-trail; "
35.0194950,31.7422020,"X-trail; "
35.0195320,31.7421900,"X-trail; "
35.0195660,31.7421820,"X-trail; "
35.0196010,31.7421800,"X-trail; "
35.0196360,31.7421770,"X-trail; "
35.0196710,31.7421700,"X-trail; "
35.0197070,31.7421590,"X-trail; "
35.0197380,31.7421480,"X-trail; "
35.0197690,31.7421390,"X-trail; "
35.0198000,31.7421310,"X-trail; "
35.0198320,31.7421240,"X-trail; "
35.0198660,31.7421170,"X-trail; "
35.0199010,31.7421110,"X-trail; "
35.0199350,31.7421060,"X-trail; "
35.0199710,31.7421020,"X-trail; "
35.0200030,31.7420970,"X-trail; "
35.0200490,31.7420890,"X-trail; "
35.0200810,31.7420830,"X-trail; "
35.0201260,31.7420760,"X-trail; "
35.0201600,31.7420740,"X-trail; "
35.0201960,31.7420710,"X-trail; "
35.0202370,31.7420720,"X-trail; "
35.0202740,31.7420730,"X-trail; "
35.0203110,31.7420780,"X-trail; "
35.0203530,31.7420840,"X-trail; "
35.0203980,31.7420930,"X-trail; "
35.0204390,31.7421020,"X-trail; "
35.0204840,31.7421050,"X-trail; "
35.0205290,31.7421050,"X-trail; "
35.0205730,31.7421080,"X-trail; "
35.0206160,31.7421140,"X-trail; "
35.0206560,31.7421200,"X-trail; "
35.0206940,31.7421240,"X-trail; "
35.0207340,31.7421240,"X-trail; "
35.0207740,31.7421280,"X-trail; "
35.0208120,31.7421370,"X-trail; "
35.0208480,31.7421430,"X-trail; "
35.0208860,31.7421450,"X-trail; "
35.0209250,31.7421390,"X-trail; "
35.0209750,31.7421390,"X-trail; "
35.0210050,31.7421520,"X-trail; "
35.0210370,31.7421680,"X-trail; "
35.0210710,31.7421780,"X-trail; "
35.0211050,31.7421840,"X-trail; "
35.0211410,31.7421850,"X-trail; "
35.0211800,31.7421870,"X-trail; "
35.0212150,31.7421860,"X-trail; "
35.0212540,31.7421840,"X-trail; "
35.0212970,31.7421820,"X-trail; "
35.0213400,31.7421840,"X-trail; "
35.0213860,31.7421910,"X-trail; "
35.0214290,31.7421970,"X-trail; "
35.0214730,31.7422050,"X-trail; "
35.0215170,31.7422100,"X-trail; "
35.0215590,31.7422170,"X-trail; "
35.0216000,31.7422200,"X-trail; "
35.0216410,31.7422220,"X-trail; "
35.0216800,31.7422270,"X-trail; "
35.0217160,31.7422300,"X-trail; "
35.0217480,31.7422220,"X-trail; "
35.0217830,31.7422140,"X-trail; "
35.0218210,31.7422120,"X-trail; "
35.0218630,31.7422140,"X-trail; "
35.0219080,31.7422150,"X-trail; "
35.0219540,31.7422150,"X-trail; "
35.0219940,31.7422130,"X-trail; "
35.0220360,31.7422160,"X-trail; "
35.0220780,31.7422180,"X-trail; "
35.0221210,31.7422220,"X-trail; "
35.0221630,31.7422260,"X-trail; "
35.0222020,31.7422300,"X-trail; "
35.0222400,31.7422280,"X-trail; "
35.0222740,31.7422290,"X-trail; "
35.0223100,31.7422300,"X-trail; "
35.0223550,31.7422300,"X-trail; "
35.0223930,31.7422330,"X-trail; "
35.0224290,31.7422310,"X-trail; "
35.0224680,31.7422330,"X-trail; "
35.0225110,31.7422310,"X-trail; "
35.0225540,31.7422340,"X-trail; "
35.0225980,31.7422390,"X-trail; "
35.0226440,31.7422440,"X-trail; "
35.0226840,31.7422470,"X-trail; "
35.0227210,31.7422510,"X-trail; "
35.0227630,31.7422540,"X-trail; "
35.0228000,31.7422570,"X-trail; "
35.0228330,31.7422580,"X-trail; "
35.0228700,31.7422540,"X-trail; "
35.0229090,31.7422490,"X-trail; "
35.0229490,31.7422420,"X-trail; "
35.0229920,31.7422350,"X-trail; "
35.0230310,31.7422300,"X-trail; "
35.0230700,31.7422320,"X-trail; "
35.0231120,31.7422320,"X-trail; "
35.0231540,31.7422350,"X-trail; "
35.0231910,31.7422370,"X-trail; "
35.0232330,31.7422430,"X-trail; "
35.0232750,31.7422440,"X-trail; "
35.0233150,31.7422420,"X-trail; "
35.0233530,31.7422470,"X-trail; "
35.0233910,31.7422510,"X-trail; "
35.0234300,31.7422530,"X-trail; "
35.0234670,31.7422500,"X-trail; "
35.0235030,31.7422580,"X-trail; "
35.0235400,31.7422600,"X-trail; "
35.0235790,31.7422610,"X-trail; "
35.0236210,31.7422630,"X-trail; "
35.0236590,31.7422660,"X-trail; "
35.0236960,31.7422660,"X-trail; "
35.0237340,31.7422690,"X-trail; "
35.0237710,31.7422760,"X-trail; "
35.0238040,31.7422810,"X-trail; "
35.0238420,31.7422850,"X-trail; "
35.0238820,31.7422840,"X-trail; "
35.0239180,31.7422860,"X-trail; "
35.0239540,31.7422860,"X-trail; "
35.0239910,31.7422890,"X-trail; "
35.0240270,31.7422910,"X-trail; "
35.0240620,31.7422970,"X-trail; "
35.0240960,31.7423020,"X-trail; "
35.0241330,31.7423020,"X-trail; "
35.0241690,31.7423000,"X-trail; "
35.0242030,31.7422950,"X-trail; "
35.0242420,31.7422940,"X-trail; "
35.0242810,31.7423010,"X-trail; "
35.0243170,31.7423080,"X-trail; "
35.0243530,31.7423100,"X-trail; "
35.0243960,31.7423060,"X-trail; "
35.0244390,31.7423020,"X-trail; "
35.0244830,31.7423110,"X-trail; "
35.0245130,31.7423200,"X-trail; "
35.0245450,31.7423180,"X-trail; "
35.0245790,31.7423100,"X-trail; "
35.0246160,31.7423060,"X-trail; "
35.0246540,31.7423080,"X-trail; "
35.0246920,31.7423100,"X-trail; "
35.0247280,31.7423130,"X-trail; "
35.0247740,31.7423190,"X-trail; "
35.0248210,31.7423200,"X-trail; "
35.0248660,31.7423190,"X-trail; "
35.0249010,31.7423220,"X-trail; "
35.0249370,31.7423250,"X-trail; "
35.0249740,31.7423220,"X-trail; "
35.0250090,31.7423210,"X-trail; "
35.0250470,31.7423300,"X-trail; "
35.0250910,31.7423340,"X-trail; "
35.0251330,31.7423360,"X-trail; "
35.0251780,31.7423430,"X-trail; "
35.0252110,31.7423460,"X-trail; "
35.0252450,31.7423450,"X-trail; "
35.0252920,31.7423410,"X-trail; "
35.0253380,31.7423420,"X-trail; "
35.0253860,31.7423460,"X-trail; "
35.0254230,31.7423470,"X-trail; "
35.0254620,31.7423470,"X-trail; "
35.0254990,31.7423470,"X-trail; "
35.0255350,31.7423470,"X-trail; "
35.0255720,31.7423460,"X-trail; "
35.0256060,31.7423470,"X-trail; "
35.0256380,31.7423470,"X-trail; "
35.0256730,31.7423470,"X-trail; "
35.0257120,31.7423470,"X-trail; "
35.0257530,31.7423490,"X-trail; "
35.0257950,31.7423520,"X-trail; "
35.0258360,31.7423500,"X-trail; "
35.0258720,31.7423470,"X-trail; "
35.0259080,31.7423470,"X-trail; "
35.0259410,31.7423500,"X-trail; "
35.0259770,31.7423530,"X-trail; "
35.0260140,31.7423530,"X-trail; "
35.0260510,31.7423550,"X-trail; "
35.0260870,31.7423580,"X-trail; "
35.0261250,31.7423550,"X-trail; "
35.0261640,31.7423500,"X-trail; "
35.0262030,31.7423450,"X-trail; "
35.0262410,31.7423420,"X-trail; "
35.0262780,31.7423430,"X-trail; "
35.0263160,31.7423440,"X-trail; "
35.0263540,31.7423470,"X-trail; "
35.0263920,31.7423480,"X-trail; "
35.0264330,31.7423490,"X-trail; "
35.0264730,31.7423480,"X-trail; "
35.0265160,31.7423440,"X-trail; "
35.0265580,31.7423400,"X-trail; "
35.0265990,31.7423400,"X-trail; "
35.0266400,31.7423380,"X-trail; "
35.0266830,31.7423350,"X-trail; "
35.0267280,31.7423330,"X-trail; "
35.0267730,31.7423320,"X-trail; "
35.0268150,31.7423300,"X-trail; "
35.0268550,31.7423290,"X-trail; "
35.0268960,31.7423270,"X-trail; "
35.0269410,31.7423300,"X-trail; "
35.0269860,31.7423300,"X-trail; "
35.0270300,31.7423290,"X-trail; "
35.0270730,31.7423270,"X-trail; "
35.0271140,31.7423270,"X-trail; "
35.0271520,31.7423250,"X-trail; "
35.0271930,31.7423220,"X-trail; "
35.0272370,31.7423160,"X-trail; "
35.0272800,31.7423090,"X-trail; "
35.0273250,31.7423040,"X-trail; "
35.0273760,31.7422990,"X-trail; "
35.0274210,31.7422960,"X-trail; "
35.0274670,31.7422960,"X-trail; "
35.0275060,31.7422960,"X-trail; "
35.0275400,31.7422890,"X-trail; "
35.0275760,31.7422810,"X-trail; "
35.0276120,31.7422760,"X-trail; "
35.0276520,31.7422740,"X-trail; "
35.0276930,31.7422720,"X-trail; "
35.0277340,31.7422690,"X-trail; "
35.0277760,31.7422670,"X-trail; "
35.0278170,31.7422640,"X-trail; "
35.0278570,31.7422580,"X-trail; "
35.0278960,31.7422520,"X-trail; "
35.0279350,31.7422430,"X-trail; "
35.0279740,31.7422350,"X-trail; "
35.0280140,31.7422300,"X-trail; "
35.0280530,31.7422240,"X-trail; "
35.0280930,31.7422180,"X-trail; "
35.0281310,31.7422100,"X-trail; "
35.0281720,31.7422070,"X-trail; "
35.0282190,31.7422130,"X-trail; "
35.0282650,31.7422230,"X-trail; "
35.0283120,31.7422290,"X-trail; "
35.0283580,31.7422250,"X-trail; "
35.0284000,31.7422210,"X-trail; "
35.0284470,31.7422140,"X-trail; "
35.0284900,31.7422080,"X-trail; "
35.0285320,31.7422040,"X-trail; "
35.0285770,31.7422100,"X-trail; "
35.0286210,31.7422220,"X-trail; "
35.0286670,31.7422300,"X-trail; "
35.0287150,31.7422380,"X-trail; "
35.0287650,31.7422450,"X-trail; "
35.0288210,31.7422560,"X-trail; "
35.0288710,31.7422710,"X-trail; "
35.0289250,31.7422820,"X-trail; "
35.0289820,31.7423020,"X-trail; "
35.0290310,31.7423210,"X-trail; "
35.0290670,31.7423320,"X-trail; "
35.0291220,31.7423520,"X-trail; "
35.0291780,31.7423710,"X-trail; "
35.0292300,31.7423860,"X-trail; "
35.0292860,31.7424020,"X-trail; "
35.0293180,31.7424090,"X-trail; "
35.0293780,31.7424210,"X-trail; "
35.0294360,31.7424320,"X-trail; "
35.0294920,31.7424380,"X-trail; "
35.0295470,31.7424480,"X-trail; "
35.0295940,31.7424640,"X-trail; "
35.0296410,31.7424820,"X-trail; "
35.0296870,31.7424940,"X-trail; "
35.0297320,31.7425040,"X-trail; "
35.0297780,31.7425180,"X-trail; "
35.0298220,31.7425310,"X-trail; "
35.0298600,31.7425470,"X-trail; "
35.0298930,31.7425640,"X-trail; "
35.0299340,31.7425740,"X-trail; "
35.0299790,31.7425770,"X-trail; "
35.0300190,31.7425830,"X-trail; "
35.0300600,31.7425930,"X-trail; "
35.0301010,31.7426020,"X-trail; "
35.0301470,31.7426090,"X-trail; "
35.0301910,31.7426230,"X-trail; "
35.0302310,31.7426430,"X-trail; "
35.0302780,31.7426630,"X-trail; "
35.0303260,31.7426770,"X-trail; "
35.0303720,31.7426920,"X-trail; "
35.0304200,31.7427050,"X-trail; "
35.0304760,31.7427170,"X-trail; "
35.0305310,31.7427360,"X-trail; "
35.0305850,31.7427500,"X-trail; "
35.0306340,31.7427580,"X-trail; "
35.0306440,31.7427870,"X-trail; "
35.0306180,31.7427660,"X-trail; "
35.0305920,31.7427400,"X-trail; "
35.0307290,31.7427790,"X-trail; "
35.0307590,31.7427890,"X-trail; "
35.0307920,31.7428000,"X-trail; "
35.0308260,31.7428110,"X-trail; "
35.0308600,31.7428220,"X-trail; "
35.0308950,31.7428320,"X-trail; "
35.0309310,31.7428420,"X-trail; "
35.0309670,31.7428500,"X-trail; "
35.0310030,31.7428560,"X-trail; "
35.0310370,31.7428620,"X-trail; "
35.0310700,31.7428680,"X-trail; "
35.0311020,31.7428740,"X-trail; "
35.0311330,31.7428820,"X-trail; "
35.0311620,31.7428910,"X-trail; "
35.0311920,31.7429020,"X-trail; "
35.0312490,31.7429190,"X-trail; "
35.0313010,31.7429350,"X-trail; "
35.0313460,31.7429560,"X-trail; "
35.0313890,31.7429710,"X-trail; "
35.0314350,31.7429820,"X-trail; "
35.0314800,31.7429920,"X-trail; "
35.0315250,31.7430020,"X-trail; "
35.0315660,31.7430140,"X-trail; "
35.0316070,31.7430230,"X-trail; "
35.0316500,31.7430280,"X-trail; "
35.0316900,31.7430370,"X-trail; "
35.0317330,31.7430460,"X-trail; "
35.0317690,31.7430430,"X-trail; "
35.0318080,31.7430490,"X-trail; "
35.0318450,31.7430640,"X-trail; "
35.0318830,31.7430810,"X-trail; "
35.0319230,31.7431000,"X-trail; "
35.0319640,31.7431160,"X-trail; "
35.0320040,31.7431330,"X-trail; "
35.0320450,31.7431500,"X-trail; "
35.0320800,31.7431700,"X-trail; "
35.0321130,31.7431920,"X-trail; "
35.0321500,31.7432160,"X-trail; "
