Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance to Next,Bearing
1779,31.7496650,035.0369390,2076.772,13/6/2015 09:29:14,7.355,0.003,221.31
1780,31.7496300,035.0369030,2076.772,13/6/2015 09:29:15,7.358,0.003,219.70
1781,31.7495950,035.0368690,2076.772,13/6/2015 09:29:16,7.362,0.003,219.78
1782,31.7495560,035.0368310,2076.772,13/6/2015 09:29:17,7.365,0.004,217.06
1783,31.7495130,035.0367930,2076.772,13/6/2015 09:29:18,7.369,0.004,216.52
1784,31.7494680,035.0367540,2076.772,13/6/2015 09:29:19,7.373,0.004,214.22
1785,31.7494190,035.0367150,2074.934,13/6/2015 09:29:20,7.377,0.004,211.10
1786,31.7493680,035.0366790,2073.491,13/6/2015 09:29:21,7.381,0.004,206.73
1787,31.7493120,035.0366460,2073.491,13/6/2015 09:29:22,7.385,0.004,204.87
1788,31.7492530,035.0366140,2073.491,13/6/2015 09:29:23,7.390,0.005,204.46
1789,31.7491910,035.0365810,2073.491,13/6/2015 09:29:24,7.394,0.005,204.11
1790,31.7491280,035.0365480,2073.491,13/6/2015 09:29:25,7.399,0.005,202.83
1791,31.7490610,035.0365150,2073.491,13/6/2015 09:29:26,7.404,0.005,202.83
1792,31.7489920,035.0364810,2073.491,13/6/2015 09:29:27,7.409,0.006,205.95
1793,31.7489200,035.0364400,2073.491,13/6/2015 09:29:28,7.415,0.006,205.95
1794,31.7488480,035.0363990,2073.491,13/6/2015 09:29:29,7.420,0.011,210.83
1795,31.7487120,035.0363040,2063.648,13/6/2015 09:29:31,7.431,0.012,224.23
1796,31.7485900,035.0361650,2063.648,13/6/2015 09:29:33,7.443,0.006,230.99
1797,31.7485360,035.0360870,2063.648,13/6/2015 09:29:34,7.449,0.006,235.46
1798,31.7484860,035.0360020,2059.974,13/6/2015 09:29:35,7.455,0.006,239.96
1799,31.7484440,035.0359170,2057.087,13/6/2015 09:29:36,7.461,0.006,243.80
1800,31.7484070,035.0358290,2057.087,13/6/2015 09:29:37,7.466,0.006,245.91
1801,31.7483730,035.0357400,2057.087,13/6/2015 09:29:38,7.472,0.005,247.47
1802,31.7483450,035.0356610,2057.087,13/6/2015 09:29:39,7.477,0.009,247.44
1803,31.7482960,035.0355230,2050.525,13/6/2015 09:29:41,7.486,0.008,249.33
1804,31.7482570,035.0354020,2050.525,13/6/2015 09:29:43,7.494,0.004,249.35
1805,31.7482380,035.0353430,2050.525,13/6/2015 09:29:44,7.497,0.006,250.78
1806,31.7482100,035.0352490,2043.963,13/6/2015 09:29:46,7.503,0.005,252.67
1807,31.7481900,035.0351740,2043.963,13/6/2015 09:29:48,7.508,0.005,254.31
1808,31.7481720,035.0350990,2040.682,13/6/2015 09:29:51,7.512,0.001,247.73
1809,31.7481650,035.0350790,2037.402,13/6/2015 09:29:59,7.514,0.005,246.21
1810,31.7481360,035.0350020,2043.963,13/6/2015 09:34:58,7.519,0.005,256.50
1811,31.7481200,035.0349240,2043.963,13/6/2015 09:34:59,7.523,0.006,260.77
1812,31.7481050,035.0348160,2040.682,13/6/2015 09:35:01,7.530,0.004,257.81
1813,31.7480930,035.0347510,2040.682,13/6/2015 09:35:02,7.534,0.004,257.35
1814,31.7480790,035.0346780,2040.682,13/6/2015 09:35:03,7.538,0.005,257.68
1815,31.7480650,035.0346030,2040.682,13/6/2015 09:35:04,7.543,0.005,259.21
1816,31.7480510,035.0345170,2040.682,13/6/2015 09:35:05,7.548,0.005,260.61
1817,31.7480380,035.0344250,2040.682,13/6/2015 09:35:06,7.553,0.006,261.76
1818,31.7480260,035.0343280,2040.682,13/6/2015 09:35:07,7.559,0.006,261.05
1819,31.7480120,035.0342240,2040.682,13/6/2015 09:35:08,7.565,0.007,259.75
1820,31.7479950,035.0341140,2040.682,13/6/2015 09:35:09,7.572,0.007,259.79
1821,31.7479770,035.0339970,2037.008,13/6/2015 09:35:10,7.579,0.007,260.96
1822,31.7479600,035.0338720,2034.121,13/6/2015 09:35:11,7.586,0.008,260.15
1823,31.7479410,035.0337440,2034.121,13/6/2015 09:35:12,7.594,0.008,260.22
1824,31.7479220,035.0336150,2034.121,13/6/2015 09:35:13,7.602,0.008,260.58
1825,31.7479040,035.0334880,2034.121,13/6/2015 09:35:14,7.609,0.007,259.88
1826,31.7478860,035.0333700,2023.097,13/6/2015 09:35:15,7.616,0.007,259.53
1827,31.7478680,035.0332560,2014.436,13/6/2015 09:35:16,7.623,0.006,260.68
1828,31.7478530,035.0331490,2014.436,13/6/2015 09:35:17,7.629,0.006,259.29
1829,31.7478370,035.0330500,2014.436,13/6/2015 09:35:18,7.635,0.005,260.61
1830,31.7478240,035.0329580,2014.436,13/6/2015 09:35:19,7.641,0.005,260.08
1831,31.7478110,035.0328710,2005.249,13/6/2015 09:35:20,7.646,0.005,259.85
1832,31.7477980,035.0327860,1994.357,13/6/2015 09:35:21,7.651,0.005,259.73
1833,31.7477850,035.0327020,1991.470,13/6/2015 09:35:22,7.656,0.005,260.63
1834,31.7477740,035.0326240,1989.633,13/6/2015 09:35:23,7.661,0.004,262.38
1835,31.7477660,035.0325540,1988.189,13/6/2015 09:35:24,7.665,0.004,262.23
1836,31.7477590,035.0324940,1986.352,13/6/2015 09:35:25,7.669,0.006,261.41
1837,31.7477470,035.0324010,1984.908,13/6/2015 09:35:27,7.674,0.002,248.69
1838,31.7477380,035.0323740,1981.627,13/6/2015 09:35:36,7.676,0.006,265.00
1839,31.7477300,035.0322670,1984.908,13/6/2015 09:35:47,7.682,0.005,252.96
1840,31.7477080,035.0321830,1984.908,13/6/2015 09:35:48,7.687,0.003,257.27
1841,31.7476970,035.0321260,1984.908,13/6/2015 09:35:49,7.691,0.004,259.95
1842,31.7476870,035.0320600,1984.908,13/6/2015 09:35:50,7.695,0.004,260.77
1843,31.7476770,035.0319880,1984.908,13/6/2015 09:35:51,7.699,0.004,260.26
1844,31.7476660,035.0319130,1984.908,13/6/2015 09:35:52,7.703,0.005,261.57
1845,31.7476560,035.0318340,1984.908,13/6/2015 09:35:53,7.708,0.005,260.39
1846,31.7476450,035.0317580,1984.908,13/6/2015 09:35:54,7.713,0.005,258.83
1847,31.7476310,035.0316750,1984.908,13/6/2015 09:35:55,7.718,0.005,256.36
1848,31.7476140,035.0315930,1984.908,13/6/2015 09:35:56,7.723,0.005,252.81
1849,31.7475910,035.0315060,1984.908,13/6/2015 09:35:57,7.728,0.005,249.36
1850,31.7475630,035.0314190,1984.908,13/6/2015 09:35:58,7.733,0.006,245.67
1851,31.7475290,035.0313310,1984.908,13/6/2015 09:35:59,7.739,0.006,240.24
1852,31.7474860,035.0312430,1975.722,13/6/2015 09:36:00,7.745,0.006,234.40
1853,31.7474340,035.0311580,1968.504,13/6/2015 09:36:01,7.751,0.006,229.30
1854,31.7473730,035.0310750,1968.504,13/6/2015 09:36:02,7.758,0.007,222.05
1855,31.7473010,035.0309990,1968.504,13/6/2015 09:36:03,7.764,0.007,218.70
1856,31.7472210,035.0309240,1968.504,13/6/2015 09:36:04,7.771,0.007,215.96
1857,31.7471350,035.0308510,1962.992,13/6/2015 09:36:05,7.779,0.007,213.05
1858,31.7470470,035.0307840,1958.661,13/6/2015 09:36:06,7.786,0.007,209.81
1859,31.7469590,035.0307250,1958.661,13/6/2015 09:36:07,7.793,0.007,209.67
1860,31.7468720,035.0306670,1958.661,13/6/2015 09:36:08,7.800,0.007,208.96
1861,31.7467840,035.0306100,1958.661,13/6/2015 09:36:09,7.807,0.007,210.09
1862,31.7466970,035.0305510,1949.475,13/6/2015 09:36:10,7.814,0.007,212.15
1863,31.7466100,035.0304870,1937.434,13/6/2015 09:36:11,7.821,0.007,211.75
1864,31.7465230,035.0304240,1930.577,13/6/2015 09:36:12,7.828,0.007,210.23
1865,31.7464350,035.0303640,1927.297,13/6/2015 09:36:13,7.835,0.007,209.54
1866,31.7463430,035.0303030,1922.178,13/6/2015 09:36:14,7.842,0.007,210.73
1867,31.7462510,035.0302390,1917.454,13/6/2015 09:36:15,7.850,0.008,211.08
1868,31.7461560,035.0301720,1914.173,13/6/2015 09:36:16,7.857,0.008,207.62
1869,31.7460580,035.0301120,1910.892,13/6/2015 09:36:17,7.865,0.008,207.38
1870,31.7459590,035.0300520,1909.449,13/6/2015 09:36:18,7.873,0.008,205.13
1871,31.7458570,035.0299960,1907.630,13/6/2015 09:36:19,7.880,0.008,199.60
1872,31.7457490,035.0299510,1904.345,13/6/2015 09:36:20,7.888,0.008,193.08
1873,31.7456350,035.0299200,1899.278,13/6/2015 09:36:21,7.896,0.008,186.72
1874,31.7455190,035.0299040,1896.325,13/6/2015 09:36:22,7.904,0.008,178.38
1875,31.7453980,035.0299080,1894.488,13/6/2015 09:36:23,7.913,0.009,171.71
1876,31.7452690,035.0299300,1889.370,13/6/2015 09:36:24,7.922,0.009,163.63
1877,31.7451410,035.0299740,1882.808,13/6/2015 09:36:25,7.931,0.010,152.36
1878,31.7450170,035.0300500,1876.247,13/6/2015 09:36:26,7.940,0.010,143.58
1879,31.7449000,035.0301510,1871.522,13/6/2015 09:36:27,7.950,0.010,137.60
1880,31.7447980,035.0302600,1868.209,13/6/2015 09:36:28,7.960,0.009,132.91
1881,31.7447130,035.0303670,1866.798,13/6/2015 09:36:29,7.969,0.008,126.13
1882,31.7446450,035.0304760,1864.961,13/6/2015 09:36:30,7.977,0.007,116.20
1883,31.7446000,035.0305830,1859.843,13/6/2015 09:36:31,7.984,0.006,107.05
1884,31.7445730,035.0306860,1853.281,13/6/2015 09:36:32,7.990,0.006,102.66
1885,31.7445540,035.0307850,1850.394,13/6/2015 09:36:33,7.996,0.006,99.99
1886,31.7445400,035.0308780,1850.394,13/6/2015 09:36:34,8.001,0.005,95.94
1887,31.7445320,035.0309680,1848.556,13/6/2015 09:36:35,8.007,0.010,91.56
1888,31.7445280,035.0311400,1841.995,13/6/2015 09:36:37,8.017,0.005,88.30
1889,31.7445300,035.0312190,1838.714,13/6/2015 09:36:38,8.022,0.009,85.42
1890,31.7445400,035.0313650,1832.152,13/6/2015 09:36:40,8.030,0.008,87.64
1891,31.7445450,035.0315070,1828.871,13/6/2015 09:36:42,8.039,0.009,90.43
1892,31.7445440,035.0316640,1825.591,13/6/2015 09:36:44,8.048,0.009,93.35
1893,31.7445360,035.0318240,1820.866,13/6/2015 09:36:46,8.057,0.009,102.57
1894,31.7445080,035.0319710,1812.467,13/6/2015 09:36:48,8.066,0.010,113.42
1895,31.7444510,035.0321250,1809.186,13/6/2015 09:36:50,8.076,0.006,127.77
1896,31.7444020,035.0321990,1807.743,13/6/2015 09:36:51,8.081,0.006,134.89
1897,31.7443390,035.0322730,1805.906,13/6/2015 09:36:52,8.088,0.014,145.25
1898,31.7441690,035.0324110,1802.643,13/6/2015 09:36:54,8.102,0.008,154.47
1899,31.7440670,035.0324680,1801.181,13/6/2015 09:36:55,8.110,0.008,162.88
1900,31.7439560,035.0325080,1799.344,13/6/2015 09:36:56,8.118,0.009,172.48
1901,31.7438330,035.0325270,1794.262,13/6/2015 09:36:57,8.126,0.008,186.05
1902,31.7437120,035.0325120,1789.516,13/6/2015 09:36:58,8.135,0.009,198.87
1903,31.7435870,035.0324620,1786.220,13/6/2015 09:36:59,8.144,0.009,206.36
1904,31.7434680,035.0323930,1781.102,13/6/2015 09:37:00,8.153,0.009,217.19
1905,31.7433610,035.0322980,1778.215,13/6/2015 09:37:01,8.162,0.009,228.41
1906,31.7432700,035.0321780,1774.541,13/6/2015 09:37:02,8.172,0.010,238.68
1907,31.7431920,035.0320280,1767.979,13/6/2015 09:37:03,8.182,0.011,245.05
1908,31.7431260,035.0318620,1761.417,13/6/2015 09:37:04,8.193,0.011,251.95
1909,31.7430770,035.0316860,1758.530,13/6/2015 09:37:05,8.204,0.010,253.51
1910,31.7430350,035.0315200,1756.693,13/6/2015 09:37:06,8.214,0.011,255.30
1911,31.7429960,035.0313460,1751.575,13/6/2015 09:37:07,8.224,0.010,254.25
1912,31.7429560,035.0311800,1746.850,13/6/2015 09:37:08,8.235,0.010,254.16
1913,31.7429160,035.0310150,1739.895,13/6/2015 09:37:09,8.245,0.010,253.79
1914,31.7428760,035.0308540,1737.402,13/6/2015 09:37:10,8.254,0.009,253.49
1915,31.7428370,035.0307000,1738.845,13/6/2015 09:37:11,8.264,0.009,253.06
1916,31.7427990,035.0305540,1737.008,13/6/2015 09:37:12,8.273,0.008,252.09
1917,31.7427620,035.0304200,1733.727,13/6/2015 09:37:13,8.281,0.008,250.84
1918,31.7427240,035.0302920,1732.283,13/6/2015 09:37:14,8.289,0.008,250.61
1919,31.7426870,035.0301690,1730.446,13/6/2015 09:37:15,8.297,0.007,251.66
1920,31.7426530,035.0300490,1727.165,13/6/2015 09:37:16,8.304,0.007,251.37
1921,31.7426190,035.0299310,1727.559,13/6/2015 09:37:17,8.312,0.007,251.01
1922,31.7425840,035.0298120,1729.003,13/6/2015 09:37:18,8.319,0.007,250.24
1923,31.7425490,035.0296980,1729.003,13/6/2015 09:37:19,8.326,0.007,250.28
1924,31.7425150,035.0295870,1727.165,13/6/2015 09:37:20,8.333,0.007,249.69
1925,31.7424780,035.0294700,1725.722,13/6/2015 09:37:21,8.340,0.007,249.85
1926,31.7424410,035.0293520,1725.722,13/6/2015 09:37:22,8.348,0.008,250.75
1927,31.7424040,035.0292280,1725.722,13/6/2015 09:37:23,8.356,0.008,250.52
1928,31.7423650,035.0290990,1725.722,13/6/2015 09:37:24,8.364,0.008,252.42
1929,31.7423290,035.0289660,1716.535,13/6/2015 09:37:25,8.372,0.009,256.02
1930,31.7422990,035.0288250,1709.318,13/6/2015 09:37:26,8.380,0.009,260.77
1931,31.7422790,035.0286810,1709.318,13/6/2015 09:37:27,8.389,0.009,264.58
1932,31.7422670,035.0285330,1709.318,13/6/2015 09:37:28,8.398,0.009,270.87
1933,31.7422690,035.0283790,1709.318,13/6/2015 09:37:29,8.407,0.010,275.40
1934,31.7422820,035.0282180,1692.782,13/6/2015 09:37:30,8.416,0.010,276.92
1935,31.7422990,035.0280540,1672.441,13/6/2015 09:37:31,8.426,0.010,276.75
1936,31.7423160,035.0278860,1664.829,13/6/2015 09:37:32,8.436,0.010,278.23
1937,31.7423370,035.0277160,1659.711,13/6/2015 09:37:33,8.446,0.010,276.60
1938,31.7423540,035.0275440,1653.150,13/6/2015 09:37:34,8.456,0.010,276.82
1939,31.7423720,035.0273680,1648.425,13/6/2015 09:37:35,8.467,0.011,277.53
1940,31.7423920,035.0271910,1646.982,13/6/2015 09:37:36,8.477,0.011,276.24
1941,31.7424090,035.0270090,1643.307,13/6/2015 09:37:37,8.488,0.011,275.51
1942,31.7424240,035.0268270,1636.782,13/6/2015 09:37:38,8.499,0.011,273.58
1943,31.7424340,035.0266400,1630.213,13/6/2015 09:37:39,8.510,0.011,271.78
1944,31.7424390,035.0264520,1627.297,13/6/2015 09:37:40,8.521,0.011,271.78
1945,31.7424440,035.0262640,1625.478,13/6/2015 09:37:41,8.532,0.011,271.05
1946,31.7424470,035.0260730,1618.548,13/6/2015 09:37:42,8.543,0.011,271.73
1947,31.7424520,035.0258790,1610.499,13/6/2015 09:37:43,8.555,0.012,272.37
1948,31.7424590,035.0256810,1602.100,13/6/2015 09:37:44,8.566,0.012,272.35
1949,31.7424660,035.0254810,1594.160,13/6/2015 09:37:45,8.578,0.012,270.34
1950,31.7424670,035.0252830,1589.370,13/6/2015 09:37:46,8.590,0.012,270.00
1951,31.7424670,035.0250820,1582.415,13/6/2015 09:37:47,8.602,0.012,269.34
1952,31.7424650,035.0248790,1574.409,13/6/2015 09:37:48,8.614,0.012,267.68
1953,31.7424580,035.0246770,1567.848,13/6/2015 09:37:49,8.626,0.012,268.02
1954,31.7424520,035.0244740,1559.449,13/6/2015 09:37:50,8.637,0.012,265.08
1955,31.7424370,035.0242700,1551.444,13/6/2015 09:37:51,8.650,0.012,263.00
1956,31.7424160,035.0240700,1548.556,13/6/2015 09:37:52,8.661,0.011,265.49
1957,31.7424030,035.0238770,1548.556,13/6/2015 09:37:53,8.673,0.011,265.64
1958,31.7423910,035.0236930,1544.947,13/6/2015 09:37:54,8.684,0.010,267.19
1959,31.7423840,035.0235260,1536.483,13/6/2015 09:37:55,8.694,0.009,266.67
1960,31.7423760,035.0233650,1530.315,13/6/2015 09:37:56,8.703,0.009,266.96
1961,31.7423690,035.0232110,1527.034,13/6/2015 09:37:57,8.712,0.009,267.71
1962,31.7423640,035.0230650,1521.916,13/6/2015 09:37:58,8.721,0.009,267.28
1963,31.7423580,035.0229170,1515.354,13/6/2015 09:37:59,8.729,0.008,269.06
1964,31.7423560,035.0227750,1508.793,13/6/2015 09:38:00,8.738,0.008,269.51
1965,31.7423550,035.0226380,1504.068,13/6/2015 09:38:01,8.746,0.007,271.60
1966,31.7423580,035.0225120,1500.787,13/6/2015 09:38:02,8.753,0.007,269.46
1967,31.7423570,035.0223880,1499.344,13/6/2015 09:38:03,8.761,0.008,268.45
1968,31.7423540,035.0222580,1493.832,13/6/2015 09:38:04,8.768,0.008,266.98
1969,31.7423480,035.0221250,1487.664,13/6/2015 09:38:05,8.776,0.008,267.50
1970,31.7423430,035.0219910,1486.220,13/6/2015 09:38:06,8.784,0.008,270.00
1971,31.7423430,035.0218630,1482.546,13/6/2015 09:38:07,8.792,0.007,268.35
1972,31.7423400,035.0217410,1475.984,13/6/2015 09:38:08,8.799,0.013,257.81
1973,31.7422990,035.0215190,1467.997,13/6/2015 09:38:10,8.812,0.007,258.96
1974,31.7422790,035.0213990,1466.535,13/6/2015 09:38:11,8.819,0.007,260.13
1975,31.7422610,035.0212780,1466.535,13/6/2015 09:38:12,8.826,0.008,261.68
1976,31.7422450,035.0211500,1462.861,13/6/2015 09:38:13,8.834,0.008,263.47
1977,31.7422320,035.0210170,1458.136,13/6/2015 09:38:14,8.842,0.008,263.33
1978,31.7422190,035.0208870,1454.856,13/6/2015 09:38:15,8.850,0.007,263.01
1979,31.7422060,035.0207630,1451.575,13/6/2015 09:38:16,8.857,0.007,262.16
1980,31.7421920,035.0206440,1446.457,13/6/2015 09:38:17,8.864,0.006,263.76
1981,31.7421820,035.0205370,1441.732,13/6/2015 09:38:18,8.870,0.006,264.60
1982,31.7421740,035.0204380,1438.419,13/6/2015 09:38:19,8.876,0.005,265.33
1983,31.7421680,035.0203520,1433.333,13/6/2015 09:38:20,8.881,0.004,267.00
1984,31.7421650,035.0202850,1428.609,13/6/2015 09:38:21,8.885,0.005,262.75
1985,31.7421550,035.0201930,1425.328,13/6/2015 09:38:23,8.891,0.007,266.38
1986,31.7421490,035.0200820,1420.604,13/6/2015 09:38:34,8.897,0.008,274.30
1987,31.7421580,035.0199420,1420.604,13/6/2015 09:38:36,8.906,0.004,277.41
1988,31.7421660,035.0198700,1420.604,13/6/2015 09:38:37,8.910,0.008,280.80
1989,31.7421880,035.0197350,1420.604,13/6/2015 09:38:39,8.918,0.007,284.89
1990,31.7422130,035.0196250,1410.761,13/6/2015 09:38:41,8.925,0.005,290.09
1991,31.7422380,035.0195450,1410.761,13/6/2015 09:38:43,8.930,0.004,292.23
1992,31.7422600,035.0194820,1394.357,13/6/2015 09:38:51,8.934,0.004,223.37
1993,31.7422220,035.0194400,1394.357,13/6/2015 09:40:18,8.937,0.003,160.68
1994,31.7421830,035.0194560,1394.357,13/6/2015 09:40:19,8.940,0.005,97.69
1995,31.7421740,035.0195340,1394.357,13/6/2015 09:40:23,8.945,0.004,95.73
1996,31.7421680,035.0196040,1394.357,13/6/2015 09:40:28,8.949,0.004,116.51
1997,31.7421420,035.0196650,1397.638,13/6/2015 09:40:33,8.953,0.004,111.31
1998,31.7421220,035.0197250,1397.638,13/6/2015 09:40:38,8.957,0.004,103.61
1999,31.7421100,035.0197830,1404.199,13/6/2015 09:40:42,8.960,0.004,97.29
2000,31.7421030,035.0198470,1404.199,13/6/2015 09:40:46,8.964,0.004,96.97
2001,31.7420960,035.0199140,1406.022,13/6/2015 09:40:50,8.968,0.004,95.31
2002,31.7420910,035.0199770,1407.480,13/6/2015 09:40:53,8.972,0.004,94.18
2003,31.7420870,035.0200410,1407.480,13/6/2015 09:40:56,8.976,0.004,88.95
2004,31.7420880,035.0201050,1407.480,13/6/2015 09:40:59,8.979,0.004,92.03
2005,31.7420860,035.0201710,1414.042,13/6/2015 09:41:02,8.983,0.003,84.31
2006,31.7420900,035.0202180,1414.042,13/6/2015 09:41:04,8.986,0.004,90.00
2007,31.7420900,035.0202880,1417.323,13/6/2015 09:41:07,8.990,0.004,85.54
2008,31.7420940,035.0203480,1419.160,13/6/2015 09:41:10,8.994,0.004,85.54
2009,31.7420980,035.0204080,1420.604,13/6/2015 09:41:13,8.997,0.004,85.94
2010,31.7421020,035.0204740,1420.604,13/6/2015 09:41:16,9.001,0.004,81.93
2011,31.7421100,035.0205400,1420.604,13/6/2015 09:41:19,9.005,0.004,83.74
2012,31.7421160,035.0206040,1427.165,13/6/2015 09:41:22,9.009,0.004,81.55
2013,31.7421240,035.0206670,1427.165,13/6/2015 09:41:25,9.013,0.004,83.83
2014,31.7421300,035.0207320,1427.165,13/6/2015 09:41:28,9.016,0.004,85.61
2015,31.7421340,035.0207930,1433.727,13/6/2015 09:41:31,9.020,0.004,85.54
2016,31.7421380,035.0208530,1433.727,13/6/2015 09:41:34,9.024,0.004,84.58
2017,31.7421440,035.0209270,1437.008,13/6/2015 09:41:38,9.028,0.004,81.28
2018,31.7421520,035.0209880,1440.289,13/6/2015 09:41:41,9.032,0.003,85.46
2019,31.7421560,035.0210470,1440.289,13/6/2015 09:41:44,9.035,0.004,84.11
2020,31.7421620,035.0211150,1440.289,13/6/2015 09:41:47,9.039,0.004,84.86
2021,31.7421670,035.0211800,1443.963,13/6/2015 09:41:50,9.043,0.004,84.61
2022,31.7421720,035.0212420,1446.850,13/6/2015 09:41:53,9.047,0.005,83.41
2023,31.7421800,035.0213230,1446.850,13/6/2015 09:41:57,9.051,0.004,87.94
2024,31.7421820,035.0213880,1450.525,13/6/2015 09:42:00,9.055,0.006,87.37
2025,31.7421860,035.0214900,1455.249,13/6/2015 09:42:05,9.061,0.003,83.10
2026,31.7421920,035.0215480,1456.693,13/6/2015 09:42:08,9.065,0.004,85.35
2027,31.7421970,035.0216200,1459.974,13/6/2015 09:42:11,9.069,0.005,84.23
2028,31.7422040,035.0217010,1459.974,13/6/2015 09:42:15,9.074,0.005,91.63
2029,31.7422020,035.0217830,1459.974,13/6/2015 09:42:19,9.079,0.005,85.92
2030,31.7422070,035.0218650,1466.535,13/6/2015 09:42:23,9.083,0.005,84.36
2031,31.7422140,035.0219480,1463.255,13/6/2015 09:42:27,9.088,0.005,90.87
2032,31.7422130,035.0220250,1469.816,13/6/2015 09:42:31,9.093,0.004,86.12
2033,31.7422170,035.0220940,1469.816,13/6/2015 09:42:35,9.097,0.004,90.00
2034,31.7422170,035.0221570,1469.816,13/6/2015 09:42:38,9.101,0.004,84.52
2035,31.7422220,035.0222180,1476.378,13/6/2015 09:42:41,9.104,0.003,87.56
2036,31.7422240,035.0222730,1476.378,13/6/2015 09:42:44,9.107,0.004,84.52
2037,31.7422290,035.0223340,1474.541,13/6/2015 09:42:47,9.111,0.003,88.86
2038,31.7422300,035.0223930,1476.772,13/6/2015 09:42:50,9.115,0.004,87.87
2039,31.7422320,035.0224560,1479.659,13/6/2015 09:42:53,9.118,0.004,86.86
2040,31.7422350,035.0225200,1479.659,13/6/2015 09:42:56,9.122,0.004,87.91
2041,31.7422370,035.0225840,1479.659,13/6/2015 09:42:59,9.126,0.004,90.00
2042,31.7422370,035.0226480,1487.664,13/6/2015 09:43:02,9.130,0.006,88.63
2043,31.7422390,035.0227460,1492.782,13/6/2015 09:43:07,9.135,0.004,80.93
2044,31.7422480,035.0228120,1494.619,13/6/2015 09:43:10,9.139,0.002,91.60
2045,31.7422470,035.0228540,1496.063,13/6/2015 09:43:12,9.142,0.004,92.13
2046,31.7422450,035.0229170,1497.900,13/6/2015 09:43:15,9.145,0.003,87.73
2047,31.7422470,035.0229760,1499.344,13/6/2015 09:43:18,9.149,0.004,90.94
2048,31.7422460,035.0230470,1499.344,13/6/2015 09:43:22,9.153,0.005,82.16
2049,31.7422560,035.0231320,1499.344,13/6/2015 09:43:26,9.158,0.004,87.09
2050,31.7422590,035.0232010,1499.344,13/6/2015 09:43:29,9.162,0.004,88.98
2051,31.7422600,035.0232670,1502.625,13/6/2015 09:43:32,9.166,0.004,87.04
2052,31.7422630,035.0233350,1502.625,13/6/2015 09:43:35,9.170,0.004,87.09
2053,31.7422660,035.0234040,1502.625,13/6/2015 09:43:38,9.174,0.004,90.99
2054,31.7422650,035.0234720,1509.186,13/6/2015 09:43:41,9.178,0.004,84.43
2055,31.7422700,035.0235320,1509.186,13/6/2015 09:43:44,9.182,0.004,92.23
2056,31.7422680,035.0235920,1509.186,13/6/2015 09:43:47,9.185,0.004,87.32
2057,31.7422710,035.0236670,1515.748,13/6/2015 09:43:51,9.190,0.004,90.00
2058,31.7422710,035.0237350,1515.748,13/6/2015 09:43:54,9.194,0.004,91.03
2059,31.7422700,035.0238000,1519.029,13/6/2015 09:43:57,9.198,0.005,83.33
2060,31.7422780,035.0238800,1525.591,13/6/2015 09:44:01,9.202,0.004,86.91
2061,31.7422810,035.0239450,1525.591,13/6/2015 09:44:04,9.206,0.004,86.96
2062,31.7422840,035.0240110,1525.591,13/6/2015 09:44:07,9.210,0.005,88.48
2063,31.7422860,035.0240990,1528.871,13/6/2015 09:44:11,9.215,0.004,94.18
2064,31.7422820,035.0241630,1528.871,13/6/2015 09:44:14,9.219,0.004,86.91
2065,31.7422850,035.0242280,1528.871,13/6/2015 09:44:17,9.223,0.004,95.22
